SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,PREG_LACT,BREASTFEEDING,sum_ENERGY_kcal,WEEKEND,adm2_,adm2_7,adm2_9,adm2_5,adm2_4,adm2_6,adm2_1,adm2_3,adm2_8,adm2_2,adm2_10
14830,9105,2,65,9,NA,NA,6,NA,NA,68,NA,NA,3.26,NA,NA,3.33,NA,NA,0,0,10,0,0,0,0,0,0,0,0,0,1
14834,4394,2,26,6,3,NA,181,3,NA,121,3,NA,11.079999999999998,3,NA,6.819999999999999,3,NA,0,0,7,1,0,0,0,0,0,0,0,0,0
14842,6642,2,23,5,1,NA,160,1,NA,192,1,NA,15.01,1,NA,11.87,1,NA,0.369,0,5,0,0,1,0,0,0,0,0,0,0
14851,320,2,40,3,1,NA,13,1,NA,133,1,NA,10.19,1,NA,5.09,1,NA,0,0,7,1,0,0,0,0,0,0,0,0,0
14858,738,2,38,3,1,NA,179,1,NA,175,1,NA,6.15,1,NA,5.96,1,NA,0.153,0,2,0,0,0,0,0,0,0,0,1,0
14927,1518,2,48,9,1,NA,0,1,NA,2,1,NA,0.16999999999999998,1,NA,0.11,1,NA,0.261,0,9,0,1,0,0,0,0,0,0,0,0
14932,11528,2,30,14,1,NA,10,1,NA,130,1,NA,9.110000000000001,1,NA,7.01,1,NA,0,0,7,1,0,0,0,0,0,0,0,0,0
14965,4107,2,33,13,1,NA,76,1,NA,328,1,NA,11.480000000000002,1,NA,8.999999999999998,1,NA,0.234,0,3,0,0,0,0,0,0,1,0,0,0
14982,3423,2,40,3,1,NA,64,1,NA,211,1,NA,17.930000000000003,1,NA,11.04,1,NA,0,0,7,1,0,0,0,0,0,0,0,0,0
14985,2456,2,22,19,3,NA,1206,3,NA,429,3,NA,43.790000000000006,3,NA,18.97,3,NA,0,0,1,0,0,0,0,0,1,0,0,0,0
15006,5809,2,32,24,1,NA,579,1,NA,211,1,NA,25.36999999999999,1,NA,11.04,1,NA,0,0,1,0,0,0,0,0,1,0,0,0,0
15047,7229,2,45,17,1,NA,15,1,NA,135,1,NA,11.349999999999998,1,NA,7.180000000000001,1,NA,2.358,0,9,0,1,0,0,0,0,0,0,0,0
15062,2729,2,36,25,1,NA,265,1,NA,119,1,NA,6.23,1,NA,3.8599999999999994,1,NA,0,0,3,0,0,0,0,0,0,1,0,0,0
15092,347,2,26,30,1,NA,33,1,NA,125,1,NA,13.61,1,NA,9.92,1,NA,0,0,2,0,0,0,0,0,0,0,0,1,0
15112,978,2,70,23,NA,NA,47,NA,NA,98,NA,NA,6.6499999999999995,NA,NA,2.84,NA,NA,0.369,0,6,0,0,0,0,1,0,0,0,0,0
15114,5807,2,18,26,1,NA,856,1,NA,228,1,NA,31.810000000000006,1,NA,12.290000000000001,1,NA,0.042,0,1,0,0,0,0,0,1,0,0,0,0
15123,4876,2,30,2,1,NA,27,1,NA,336,1,NA,23.48,1,NA,12.09,1,NA,0,0,8,0,0,0,0,0,0,0,1,0,0
15144,3077,2,50,18,NA,NA,22,NA,NA,72,NA,NA,5.8999999999999995,NA,NA,5.329999999999999,NA,NA,0,0,3,0,0,0,0,0,0,1,0,0,0
15153,11281,2,29,24,1,NA,20,1,NA,84,1,NA,6.899999999999999,1,NA,5.329999999999999,1,NA,0.29400000000000004,0,7,1,0,0,0,0,0,0,0,0,0
15184,6827,2,47,26,1,NA,143,1,NA,495,1,NA,61.379999999999995,1,NA,26.77,1,NA,0.468,0,1,0,0,0,0,0,1,0,0,0,0
15203,1024,2,45,21,1,NA,13,1,NA,76,1,NA,4.5,1,NA,3.25,1,NA,0,0,5,0,0,1,0,0,0,0,0,0,0
15206,9657,2,58,14,NA,NA,74,NA,NA,128,NA,NA,10.5,NA,NA,4.84,NA,NA,0.525,0,8,0,0,0,0,0,0,0,1,0,0
15207,10216,2,45,28,1,NA,14,1,NA,150,1,NA,14.240000000000002,1,NA,10.549999999999995,1,NA,0.28800000000000003,0,7,1,0,0,0,0,0,0,0,0,0
15218,4690,2,19,6,1,NA,44,1,NA,238,1,NA,23.709999999999997,1,NA,10.44,1,NA,0.2511,0,1,0,0,0,0,0,1,0,0,0,0
15248,1559,2,71,19,NA,NA,20,NA,NA,64,NA,NA,19.069999999999997,NA,NA,3.5200000000000005,NA,NA,0,0,10,0,0,0,0,0,0,0,0,0,1
15262,11804,2,30,1,1,NA,63,1,NA,162,1,NA,17.94,1,NA,8.36,1,NA,0.8811000000000001,1,1,0,0,0,0,0,1,0,0,0,0
15266,4665,2,22,18,1,NA,34,1,NA,146,1,NA,20.470000000000002,1,NA,9.379999999999999,1,NA,0,0,1,0,0,0,0,0,1,0,0,0,0
15270,6685,2,35,3,1,NA,15,1,NA,119,1,NA,8.33,1,NA,5.1499999999999995,1,NA,0,0,7,1,0,0,0,0,0,0,0,0,0
15373,7748,2,80,1,NA,NA,10,NA,NA,122,NA,NA,11.350000000000001,NA,NA,7.699999999999999,NA,NA,0,1,1,0,0,0,0,0,1,0,0,0,0
15383,1232,2,40,4,1,NA,16,1,NA,181,1,NA,16.529999999999998,1,NA,8.37,1,NA,0.441,0,6,0,0,0,0,1,0,0,0,0,0
15392,8565,2,45,6,1,NA,54,1,NA,189,1,NA,8.81,1,NA,7.01,1,NA,0,0,7,1,0,0,0,0,0,0,0,0,0
15413,7259,2,55,6,NA,NA,26,NA,NA,155,NA,NA,16.52,NA,NA,9.920000000000002,NA,NA,0.468,0,7,1,0,0,0,0,0,0,0,0,0
15430,5327,2,30,5,1,NA,647,1,NA,123,1,NA,10.069999999999999,1,NA,5.32,1,NA,0,0,5,0,0,1,0,0,0,0,0,0,0
15433,2027,2,42,30,1,NA,215,1,NA,265,1,NA,15.249999999999998,1,NA,7.48,1,NA,0.45,0,8,0,0,0,0,0,0,0,1,0,0
15453,6937,2,50,4,NA,NA,273,NA,NA,240,NA,NA,16.52,NA,NA,9.719999999999999,NA,NA,2.9510000000000005,0,5,0,0,1,0,0,0,0,0,0,0
15460,747,2,23,1,2,NA,18,2,NA,216,2,NA,21.869999999999997,2,NA,10.04,2,NA,0,1,8,0,0,0,0,0,0,0,1,0,0
15468,10808,2,24,22,1,NA,1287,1,NA,378,1,NA,31.4,1,NA,14.74,1,NA,0,0,4,0,0,0,1,0,0,0,0,0,0
15598,4193,2,22,20,1,NA,298,1,NA,81,1,NA,6.05,1,NA,3.5299999999999994,1,NA,0,0,3,0,0,0,0,0,0,1,0,0,0
15622,9193,2,19,4,1,NA,25,1,NA,195,1,NA,15.41,1,NA,9.76,1,NA,0,0,7,1,0,0,0,0,0,0,0,0,0
15650,3126,2,51,13,NA,NA,19,NA,NA,71,NA,NA,3.64,NA,NA,3.81,NA,NA,0,0,3,0,0,0,0,0,0,1,0,0,0
15663,8683,2,42,18,1,NA,363,1,NA,156,1,NA,16.41,1,NA,6.909999999999998,1,NA,0.513,0,9,0,1,0,0,0,0,0,0,0,0
15676,1902,2,44,9,1,NA,6,1,NA,74,1,NA,6.01,1,NA,4.58,1,NA,0.297,0,7,1,0,0,0,0,0,0,0,0,0
15677,3671,2,25,6,1,NA,61,1,NA,137,1,NA,8.06,1,NA,7.1,1,NA,0,0,7,1,0,0,0,0,0,0,0,0,0
15711,2589,2,58,24,NA,NA,25,NA,NA,204,NA,NA,19,NA,NA,10.98,NA,NA,0.468,0,1,0,0,0,0,0,1,0,0,0,0
15764,4878,2,36,20,1,NA,68,1,NA,195,1,NA,12.979999999999999,1,NA,11.26,1,NA,0,0,2,0,0,0,0,0,0,0,0,1,0
15791,4193,2,18,20,1,NA,298,1,NA,75,1,NA,5.569999999999999,1,NA,2.709999999999999,1,NA,0,0,3,0,0,0,0,0,0,1,0,0,0
15826,4651,2,60,1,NA,NA,135,NA,NA,62,NA,NA,10.780000000000001,NA,NA,7.519999999999999,NA,NA,3.42,1,2,0,0,0,0,0,0,0,0,1,0
15860,2613,2,25,26,3,NA,46,3,NA,119,3,NA,6.35,3,NA,4.72,3,NA,0.279,0,2,0,0,0,0,0,0,0,0,1,0
15862,7334,2,25,18,1,NA,17,1,NA,68,1,NA,3.8899999999999997,1,NA,3.829999999999999,1,NA,0,0,2,0,0,0,0,0,0,0,0,1,0
15871,7647,2,18,28,1,NA,8,1,NA,96,1,NA,8.96,1,NA,5.890000000000001,1,NA,0.153,0,7,1,0,0,0,0,0,0,0,0,0
15874,6332,2,35,26,1,NA,12,1,NA,92,1,NA,14.25,1,NA,7.65,1,NA,0,0,1,0,0,0,0,0,1,0,0,0,0
15881,2269,2,50,25,NA,NA,17,NA,NA,65,NA,NA,3.68,NA,NA,3.5399999999999996,NA,NA,0.28800000000000003,0,5,0,0,1,0,0,0,0,0,0,0
15883,4006,2,45,4,1,NA,19,1,NA,242,1,NA,15.409999999999998,1,NA,8.219999999999999,1,NA,0.37800000000000006,0,6,0,0,0,0,1,0,0,0,0,0
15888,5941,2,45,8,1,NA,39,1,NA,289,1,NA,11.799999999999999,1,NA,9.309999999999999,1,NA,0,0,7,1,0,0,0,0,0,0,0,0,0
15908,4126,2,25,1,1,NA,1097,1,NA,220,1,NA,23.79,1,NA,10,1,NA,0.9693,1,1,0,0,0,0,0,1,0,0,0,0
15991,4222,2,18,24,2,NA,35,2,NA,121,2,NA,14.849999999999998,2,NA,6.66,2,NA,0.135,0,6,0,0,0,0,1,0,0,0,0,0
15998,11211,2,45,18,1,NA,51,1,NA,141,1,NA,9.670000000000002,1,NA,7.37,1,NA,0,0,3,0,0,0,0,0,0,1,0,0,0
15999,8732,2,31,1,1,NA,574,1,NA,205,1,NA,23.279999999999998,1,NA,12.61,1,NA,0.7281,1,1,0,0,0,0,0,1,0,0,0,0
16019,5202,2,45,1,1,NA,14,1,NA,36,1,NA,5.55,1,NA,3.29,1,NA,0.306,1,2,0,0,0,0,0,0,0,0,1,0
16054,3372,2,60,26,NA,NA,521,NA,NA,339,NA,NA,3.06,NA,NA,2.0399999999999996,NA,NA,0,0,2,0,0,0,0,0,0,0,0,1,0
16063,5436,2,30,31,1,NA,17,1,NA,145,1,NA,8.24,1,NA,5.29,1,NA,0,0,7,1,0,0,0,0,0,0,0,0,0
16074,10912,2,35,16,1,NA,87,1,NA,179,1,NA,14.36,1,NA,10.989999999999998,1,NA,0,0,3,0,0,0,0,0,0,1,0,0,0
16103,9874,2,50,6,NA,NA,522,NA,NA,289,NA,NA,27.17,NA,NA,10.319999999999999,NA,NA,0.18,0,9,0,1,0,0,0,0,0,0,0,0
16111,10845,2,61,18,NA,NA,42,NA,NA,89,NA,NA,5.66,NA,NA,3.25,NA,NA,0.629,0,8,0,0,0,0,0,0,0,1,0,0
16114,6216,2,45,1,1,NA,17,1,NA,124,1,NA,11.639999999999999,1,NA,5.579999999999999,1,NA,0.53,1,8,0,0,0,0,0,0,0,1,0,0
16136,136,2,25,19,1,NA,70,1,NA,57,1,NA,3.12,1,NA,3.17,1,NA,0,0,2,0,0,0,0,0,0,0,0,1,0
16144,6412,2,21,9,1,NA,28,1,NA,175,1,NA,10.75,1,NA,5.960000000000001,1,NA,0,0,7,1,0,0,0,0,0,0,0,0,0
16158,9795,2,31,28,1,NA,89,1,NA,139,1,NA,13.380000000000003,1,NA,8.28,1,NA,0.4725,0,1,0,0,0,0,0,1,0,0,0,0
16183,5806,2,45,16,1,NA,47,1,NA,194,1,NA,15.329999999999998,1,NA,8.209999999999999,1,NA,0,0,3,0,0,0,0,0,0,1,0,0,0
16186,10216,2,25,28,1,NA,10,1,NA,114,1,NA,11.82,1,NA,8.35,1,NA,0.28800000000000003,0,7,1,0,0,0,0,0,0,0,0,0
16197,2928,2,45,28,1,NA,17,1,NA,187,1,NA,12.16,1,NA,5.329999999999998,1,NA,0.35550000000000004,0,1,0,0,0,0,0,1,0,0,0,0
16216,3286,2,28,30,1,NA,19,1,NA,138,1,NA,10.909999999999998,1,NA,7.109999999999999,1,NA,0.486,0,5,0,0,1,0,0,0,0,0,0,0
16238,8037,2,22,19,2,NA,55,2,NA,237,2,NA,18.009999999999998,2,NA,10.18,2,NA,0.37800000000000006,0,4,0,0,0,1,0,0,0,0,0,0
16259,50,2,45,23,1,NA,7,1,NA,185,1,NA,8.979999999999999,1,NA,4.8,1,NA,0.18,0,6,0,0,0,0,1,0,0,0,0,0
16269,3248,2,30,5,1,NA,26,1,NA,351,1,NA,28.119999999999997,1,NA,13.339999999999998,1,NA,0,0,6,0,0,0,0,1,0,0,0,0,0
16284,868,2,26,26,1,NA,11,1,NA,131,1,NA,13.009999999999998,1,NA,8.439999999999998,1,NA,0.243,0,1,0,0,0,0,0,1,0,0,0,0
16285,4252,2,25,19,3,NA,88,3,NA,104,3,NA,9.489999999999998,3,NA,5.76,3,NA,1.2915,0,8,0,0,0,0,0,0,0,1,0,0
16317,9413,2,70,8,NA,NA,20,NA,NA,207,NA,NA,18.78,NA,NA,9.21,NA,NA,0.11,0,6,0,0,0,0,1,0,0,0,0,0
16336,8158,2,52,2,NA,NA,572,NA,NA,79,NA,NA,17.369999999999997,NA,NA,3.4599999999999995,NA,NA,1.296,0,8,0,0,0,0,0,0,0,1,0,0
16357,689,2,45,3,1,NA,12,1,NA,93,1,NA,7.169999999999999,1,NA,4.83,1,NA,0.513,0,9,0,1,0,0,0,0,0,0,0,0
16377,2640,2,90,5,NA,NA,12,NA,NA,80,NA,NA,7.17,NA,NA,4.85,NA,NA,0.1863,0,1,0,0,0,0,0,1,0,0,0,0
16404,8039,2,55,24,NA,NA,15,NA,NA,105,NA,NA,6.749999999999999,NA,NA,4.6000000000000005,NA,NA,0.243,0,6,0,0,0,0,1,0,0,0,0,0
16425,1075,2,25,15,1,NA,27,1,NA,87,1,NA,5.319999999999999,1,NA,2.92,1,NA,0.18900000000000003,0,8,0,0,0,0,0,0,0,1,0,0
16445,5904,2,38,29,1,NA,17,1,NA,181,1,NA,17.72,1,NA,12.609999999999998,1,NA,0.3096,0,1,0,0,0,0,0,1,0,0,0,0
16472,11450,2,45,23,1,NA,10,1,NA,67,1,NA,7.1899999999999995,1,NA,4.18,1,NA,0.18,0,6,0,0,0,0,1,0,0,0,0,0
16486,3431,2,40,5,1,NA,36,1,NA,209,1,NA,13.709999999999999,1,NA,9.69,1,NA,0.486,0,9,0,1,0,0,0,0,0,0,0,0
16539,9319,2,30,5,1,NA,27,1,NA,324,1,NA,25.799999999999997,1,NA,16.979999999999997,1,NA,0.8748,0,1,0,0,0,0,0,1,0,0,0,0
16568,6602,2,60,18,NA,NA,21,NA,NA,133,NA,NA,13.18,NA,NA,7.52,NA,NA,0,0,1,0,0,0,0,0,1,0,0,0,0
16580,2732,2,60,28,NA,NA,133,NA,NA,126,NA,NA,9.319999999999997,NA,NA,5.71,NA,NA,0.198,0,4,0,0,0,1,0,0,0,0,0,0
16630,4288,2,68,18,NA,NA,25,NA,NA,75,NA,NA,3.72,NA,NA,4.07,NA,NA,0,0,3,0,0,0,0,0,0,1,0,0,0
16640,786,2,39,22,1,NA,15,1,NA,98,1,NA,8.44,1,NA,4.2,1,NA,0.486,0,6,0,0,0,0,1,0,0,0,0,0
16667,8793,2,38,2,1,NA,43,1,NA,195,1,NA,25.3,1,NA,11.53,1,NA,0,0,1,0,0,0,0,0,1,0,0,0,0
16679,877,2,45,29,1,NA,10,1,NA,78,1,NA,12.18,1,NA,5.319999999999999,1,NA,0.477,0,3,0,0,0,0,0,0,1,0,0,0
16737,6387,2,55,21,NA,NA,32,NA,NA,215,NA,NA,7.969999999999998,NA,NA,3.5099999999999993,NA,NA,0,0,10,0,0,0,0,0,0,0,0,0,1
16766,8699,2,20,6,1,NA,6,1,NA,106,1,NA,12.129999999999999,1,NA,8.67,1,NA,0.342,0,6,0,0,0,0,1,0,0,0,0,0
16798,5533,2,26,30,3,NA,68,3,NA,228,3,NA,17.1,3,NA,12.28,3,NA,0.369,0,7,1,0,0,0,0,0,0,0,0,0
16851,5053,2,48,5,1,NA,35,1,NA,307,1,NA,16.669999999999998,1,NA,11.16,1,NA,0.243,0,9,0,1,0,0,0,0,0,0,0,0
16868,10351,2,45,23,1,NA,1,1,NA,76,1,NA,5.37,1,NA,3.63,1,NA,4.5360000000000005,0,6,0,0,0,0,1,0,0,0,0,0
16930,3563,2,33,6,1,NA,9,1,NA,164,1,NA,14.569999999999999,1,NA,8.67,1,NA,4.203,0,6,0,0,0,0,1,0,0,0,0,0
16976,746,2,48,21,1,NA,17,1,NA,152,1,NA,14.82,1,NA,10.499999999999998,1,NA,0.3528,0,4,0,0,0,1,0,0,0,0,0,0
17027,5921,2,35,4,1,NA,27,1,NA,79,1,NA,7.42,1,NA,5.43,1,NA,0.35100000000000003,0,9,0,1,0,0,0,0,0,0,0,0
17032,7317,2,60,22,NA,NA,998,NA,NA,227,NA,NA,17.86,NA,NA,8.639999999999999,NA,NA,1.476,0,4,0,0,0,1,0,0,0,0,0,0
17046,177,2,30,23,1,NA,10,1,NA,80,1,NA,5.21,1,NA,3.6800000000000006,1,NA,1.8,0,6,0,0,0,0,1,0,0,0,0,0
17078,1511,2,21,29,3,NA,370,3,NA,107,3,NA,9.5,3,NA,5.1099999999999985,3,NA,0.06,0,5,0,0,1,0,0,0,0,0,0,0
17091,1101,2,32,18,1,NA,16,1,NA,84,1,NA,7.169999999999999,1,NA,5.089999999999999,1,NA,1.053,0,9,0,1,0,0,0,0,0,0,0,0
17105,916,2,58,16,NA,NA,1076,NA,NA,291,NA,NA,18.259999999999998,NA,NA,7.13,NA,NA,0.477,0,9,0,1,0,0,0,0,0,0,0,0
17173,2344,2,35,14,1,NA,29,1,NA,80,1,NA,7.919999999999998,1,NA,6.819999999999999,1,NA,0,0,7,1,0,0,0,0,0,0,0,0,0
17231,1743,2,65,6,NA,NA,61,NA,NA,154,NA,NA,11.299999999999999,NA,NA,7.569999999999999,NA,NA,0,0,5,0,0,1,0,0,0,0,0,0,0
17257,6293,2,21,21,3,NA,1920,3,NA,151,3,NA,17.06,3,NA,13.35,3,NA,2.226,0,4,0,0,0,1,0,0,0,0,0,0
17265,179,2,21,18,1,NA,16,1,NA,143,1,NA,9.32,1,NA,7.51,1,NA,0,0,3,0,0,0,0,0,0,1,0,0,0
17301,2774,2,60,22,NA,NA,86,NA,NA,207,NA,NA,16.48,NA,NA,9.610000000000001,NA,NA,2.7,0,4,0,0,0,1,0,0,0,0,0,0
17304,8245,2,28,30,1,NA,32,1,NA,109,1,NA,6.609999999999999,1,NA,4.819999999999999,1,NA,0.54,0,5,0,0,1,0,0,0,0,0,0,0
17339,5564,2,40,1,1,NA,448,1,NA,405,1,NA,12.23,1,NA,7.4,1,NA,0,1,2,0,0,0,0,0,0,0,0,1,0
17456,4101,2,35,9,1,NA,11,1,NA,56,1,NA,4.33,1,NA,3.18,1,NA,0,0,7,1,0,0,0,0,0,0,0,0,0
17478,1858,2,52,3,NA,NA,25,NA,NA,172,NA,NA,15.620000000000003,NA,NA,9.889999999999997,NA,NA,0.3834,0,5,0,0,1,0,0,0,0,0,0,0
17534,7591,2,40,9,1,NA,551,1,NA,137,1,NA,11.44,1,NA,6.529999999999999,1,NA,0,0,10,0,0,0,0,0,0,0,0,0,1
17577,1382,2,30,24,1,NA,52,1,NA,105,1,NA,10.329999999999997,1,NA,6.799999999999997,1,NA,0.738,0,1,0,0,0,0,0,1,0,0,0,0
17584,8790,2,25,15,1,NA,75,1,NA,266,1,NA,19.14,1,NA,7.990000000000001,1,NA,0.369,0,8,0,0,0,0,0,0,0,1,0,0
17604,7244,2,80,4,NA,NA,11,NA,NA,187,NA,NA,18.9,NA,NA,12.65,NA,NA,3.096,0,6,0,0,0,0,1,0,0,0,0,0
17605,5885,2,45,6,1,NA,92,1,NA,186,1,NA,28.740000000000006,1,NA,12.59,1,NA,1.26,0,1,0,0,0,0,0,1,0,0,0,0
17675,629,2,34,14,1,NA,49,1,NA,143,1,NA,10.85,1,NA,8.19,1,NA,0,0,7,1,0,0,0,0,0,0,0,0,0
17680,2701,2,58,25,NA,NA,19,NA,NA,114,NA,NA,5.3500000000000005,NA,NA,4.999999999999999,NA,NA,0.28800000000000003,0,5,0,0,1,0,0,0,0,0,0,0
17684,2438,2,23,30,2,NA,73,2,NA,343,2,NA,24.960000000000004,2,NA,12.85,2,NA,0.7110000000000001,0,8,0,0,0,0,0,0,0,1,0,0
17696,9206,2,40,20,1,NA,28,1,NA,60,1,NA,4.15,1,NA,3.69,1,NA,0,0,3,0,0,0,0,0,0,1,0,0,0
17706,10515,2,18,3,1,NA,13,1,NA,181,1,NA,17.900000000000002,1,NA,11.299999999999997,1,NA,0.3006,0,5,0,0,1,0,0,0,0,0,0,0
17741,2907,2,52,28,NA,NA,9,NA,NA,80,NA,NA,9.16,NA,NA,6.0200000000000005,NA,NA,0.09,0,7,1,0,0,0,0,0,0,0,0,0
17749,10221,2,24,5,1,NA,68,1,NA,262,1,NA,22.84,1,NA,11.809999999999995,1,NA,0.7454000000000001,0,1,0,0,0,0,0,1,0,0,0,0
17757,8986,2,70,2,NA,NA,53,NA,NA,87,NA,NA,8.64,NA,NA,7.15,NA,NA,3.12,0,2,0,0,0,0,0,0,0,0,1,0
17795,7580,2,36,3,1,NA,23,1,NA,222,1,NA,20.89,1,NA,14.139999999999999,1,NA,0.2214,0,5,0,0,1,0,0,0,0,0,0,0
17804,4176,2,60,5,NA,NA,34,NA,NA,327,NA,NA,17.09,NA,NA,11.05,NA,NA,0.14400000000000002,0,9,0,1,0,0,0,0,0,0,0,0
17814,621,2,50,21,NA,NA,18,NA,NA,100,NA,NA,5.45,NA,NA,4.75,NA,NA,0,0,3,0,0,0,0,0,0,1,0,0,0
17818,8881,2,50,18,NA,NA,9,NA,NA,65,NA,NA,6.32,NA,NA,2.88,NA,NA,0,0,8,0,0,0,0,0,0,0,1,0,0
17829,11547,2,38,8,1,NA,81,1,NA,189,1,NA,11.499999999999998,1,NA,8.459999999999997,1,NA,0,0,7,1,0,0,0,0,0,0,0,0,0
17851,5189,2,70,22,NA,NA,46,NA,NA,240,NA,NA,9.720000000000002,NA,NA,8.790000000000001,NA,NA,0,0,2,0,0,0,0,0,0,0,0,1,0
17867,6793,2,60,25,NA,NA,18,NA,NA,174,NA,NA,14.170000000000002,NA,NA,9.03,NA,NA,0,0,9,0,1,0,0,0,0,0,0,0,0
17899,419,2,35,3,1,NA,15,1,NA,74,1,NA,4.8,1,NA,3.8299999999999996,1,NA,0,0,2,0,0,0,0,0,0,0,0,1,0
17949,7862,2,65,13,NA,NA,8,NA,NA,43,NA,NA,8.199999999999998,NA,NA,3.999999999999999,NA,NA,1.656,0,10,0,0,0,0,0,0,0,0,0,1
17953,508,2,65,4,NA,NA,87,NA,NA,245,NA,NA,13.77,NA,NA,8.459999999999999,NA,NA,1.45,0,5,0,0,1,0,0,0,0,0,0,0
17960,11853,2,23,30,3,NA,46,3,NA,318,3,NA,16.62,3,NA,9.860000000000001,3,NA,0.036,0,7,1,0,0,0,0,0,0,0,0,0
18004,10756,2,60,27,NA,NA,463,NA,NA,70,NA,NA,15.97,NA,NA,4.52,NA,NA,0.36,0,5,0,0,1,0,0,0,0,0,0,0
18063,9512,2,42,19,1,NA,342,1,NA,40,1,NA,9.63,1,NA,3.439999999999999,1,NA,0,0,2,0,0,0,0,0,0,0,0,1,0
18067,2505,2,25,19,1,NA,30,1,NA,81,1,NA,7.580000000000001,1,NA,4.39,1,NA,0,0,3,0,0,0,0,0,0,1,0,0,0
18104,11638,2,20,20,3,NA,44,3,NA,88,3,NA,4.83,3,NA,3.66,3,NA,0,0,3,0,0,0,0,0,0,1,0,0,0
18106,3679,2,45,17,1,NA,47,1,NA,133,1,NA,6.8100000000000005,1,NA,6.5200000000000005,1,NA,0.585,0,2,0,0,0,0,0,0,0,0,1,0
18117,1325,2,42,24,1,NA,32,1,NA,357,1,NA,27.29,1,NA,16.28,1,NA,2.34,0,1,0,0,0,0,0,1,0,0,0,0
18128,6477,2,18,17,1,NA,32,1,NA,58,1,NA,4.34,1,NA,2.82,1,NA,0,0,9,0,1,0,0,0,0,0,0,0,0
18138,7785,2,35,16,1,NA,26,1,NA,160,1,NA,9.25,1,NA,4.51,1,NA,0.369,0,8,0,0,0,0,0,0,0,1,0,0
18156,2738,2,55,22,NA,NA,11,NA,NA,101,NA,NA,8.989999999999998,NA,NA,5.04,NA,NA,0.225,0,6,0,0,0,0,1,0,0,0,0,0
18159,8323,2,48,21,1,NA,619,1,NA,177,1,NA,13.559999999999999,1,NA,8.17,1,NA,0,0,10,0,0,0,0,0,0,0,0,0,1
18165,2267,2,23,5,1,NA,163,1,NA,94,1,NA,14.899999999999999,1,NA,4.779999999999999,1,NA,0.4977,0,5,0,0,1,0,0,0,0,0,0,0
18195,11291,2,50,12,NA,NA,31,NA,NA,188,NA,NA,15.620000000000001,NA,NA,11.01,NA,NA,0,0,7,1,0,0,0,0,0,0,0,0,0
18208,8058,2,23,11,1,NA,54,1,NA,64,1,NA,5.999999999999999,1,NA,5.42,1,NA,2.1284,0,10,0,0,0,0,0,0,0,0,0,1
18227,1275,2,65,5,NA,NA,141,NA,NA,109,NA,NA,14.14,NA,NA,6.01,NA,NA,0.945,0,1,0,0,0,0,0,1,0,0,0,0
18234,5204,2,18,30,1,NA,8,1,NA,26,1,NA,3.1100000000000003,1,NA,1.87,1,NA,0,0,2,0,0,0,0,0,0,0,0,1,0
18294,6703,2,35,3,1,NA,70,1,NA,142,1,NA,9.540000000000001,1,NA,7.579999999999999,1,NA,0.945,0,7,1,0,0,0,0,0,0,0,0,0
18342,6647,2,40,29,1,NA,1056,1,NA,224,1,NA,23.990000000000002,1,NA,8.94,1,NA,0.8748,0,1,0,0,0,0,0,1,0,0,0,0
18365,7680,2,30,16,1,NA,51,1,NA,124,1,NA,10.170000000000002,1,NA,6.419999999999998,1,NA,5.17,0,3,0,0,0,0,0,0,1,0,0,0
18372,179,2,45,18,1,NA,16,1,NA,143,1,NA,8.6,1,NA,7.81,1,NA,0,0,3,0,0,0,0,0,0,1,0,0,0
18417,5280,2,18,16,1,NA,34,1,NA,127,1,NA,6.6499999999999995,1,NA,8.27,1,NA,0,0,3,0,0,0,0,0,0,1,0,0,0
18436,9477,2,25,9,1,NA,20,1,NA,103,1,NA,9.49,1,NA,6.11,1,NA,0.333,0,9,0,1,0,0,0,0,0,0,0,0
18443,856,2,62,9,NA,NA,6,NA,NA,70,NA,NA,4.93,NA,NA,3.3899999999999992,NA,NA,0.4806,0,10,0,0,0,0,0,0,0,0,0,1
18478,2344,2,55,14,NA,NA,27,NA,NA,71,NA,NA,7.34,NA,NA,6.029999999999999,NA,NA,0,0,7,1,0,0,0,0,0,0,0,0,0
18513,1401,2,19,14,1,NA,16,1,NA,139,1,NA,11.31,1,NA,7.8,1,NA,0.315,0,7,1,0,0,0,0,0,0,0,0,0
18517,10566,2,32,11,1,NA,50,1,NA,217,1,NA,9.17,1,NA,7.199999999999999,1,NA,0.333,0,10,0,0,0,0,0,0,0,0,0,1
18573,2766,2,22,19,3,NA,41,3,NA,123,3,NA,7.140000000000001,3,NA,4.24,3,NA,0,0,3,0,0,0,0,0,0,1,0,0,0
18592,3867,2,22,22,2,NA,20,2,NA,90,2,NA,7.739999999999999,2,NA,4.509999999999999,2,NA,0.243,0,6,0,0,0,0,1,0,0,0,0,0
18596,4132,2,40,6,1,NA,26,1,NA,90,1,NA,9.579999999999998,1,NA,5.75,1,NA,0,0,7,1,0,0,0,0,0,0,0,0,0
18606,8742,2,65,30,NA,NA,1181,NA,NA,169,NA,NA,20.990000000000002,NA,NA,7.220000000000001,NA,NA,0.36,0,1,0,0,0,0,0,1,0,0,0,0
18698,3643,2,65,4,NA,NA,24,NA,NA,114,NA,NA,9.969999999999999,NA,NA,5.659999999999999,NA,NA,0.28800000000000003,0,6,0,0,0,0,1,0,0,0,0,0
